sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering;
1584543651;796295;1367;283101;1584543651;796295;-0;
1584543651;896837;1367;383643;1584543651;896837;-0;
1584543651;997300;1367;484097;1584543651;997300;-0;
1584543652;97756;1367;584555;1584543652;97756;-0;
1584543652;198356;1367;685160;1584543652;198356;-0;
1584543652;298798;1367;785595;1584543652;298798;-0;
1584543652;399526;1367;886409;1584543652;399526;-0.1649345;
1584543652;500184;1367;986993;1584543652;500184;-0;
1584543652;600638;1368;87429;1584543652;600638;-0;
1584543652;701238;1368;188047;1584543652;701238;-0;
1584543652;801759;1368;288552;1584543652;801759;-0;
1584543652;902213;1368;389009;1584543652;902213;-0;
1584543653;2644;1368;489434;1584543653;2644;-0;
1584543653;103068;1368;589857;1584543653;103068;-0;
1584543653;203492;1368;690283;1584543653;203492;-0;
1584543653;303923;1368;790716;1584543653;303923;-0;
1584543653;404352;1368;891143;1584543653;404352;-0;
1584543653;504785;1368;991577;1584543653;504785;0.1319547;
1584543653;605226;1369;92013;1584543653;605226;0.1769457;
1584543653;705723;1369;192515;1584543653;705723;0.1709445;
1584543653;806275;1369;293087;1584543653;806275;0.1199612;
1584543653;906782;1369;393579;1584543653;906782;0.08997314;
1584543654;7288;1369;494083;1584543654;7288;0.05698447;
1584543654;107744;1369;594526;1584543654;107744;-0;
1584543654;208156;1369;694951;1584543654;208156;-0.1319458;
1584543654;308591;1369;795389;1584543654;308591;-0.01499404;
1584543654;409049;1369;895833;1584543654;409049;0.290888;
1584543654;509457;1369;996249;1584543654;509457;0.290888;
1584543654;609913;1370;96707;1584543654;609913;0.2579171;
1584543654;710358;1370;197146;1584543654;710358;0.2429142;
1584543654;810824;1370;297616;1584543654;810824;0.2609088;
1584543654;911338;1370;398129;1584543654;911338;0.2459148;
1584543655;11826;1370;498617;1584543655;11826;0.1889392;
1584543655;112310;1370;599105;1584543655;112310;0.09297372;
1584543655;212816;1370;699619;1584543655;212816;-0;
1584543655;313326;1370;800124;1584543655;313326;-0;
1584543655;413848;1370;900643;1584543655;413848;-0.04198155;
1584543655;514341;1371;1139;1584543655;514341;-0;
1584543655;614896;1371;101699;1584543655;614896;-0;
1584543655;715457;1371;202274;1584543655;715457;0.02699638;
1584543655;816134;1371;303005;1584543655;816134;0.05998505;
1584543655;916705;1371;403508;1584543655;916705;0.1259624;
1584543656;17332;1371;504141;1584543656;17332;0.1709445;
1584543656;118272;1371;605123;1584543656;118272;0.08997314;
1584543656;218917;1371;705741;1584543656;218917;0.003000584;
1584543656;319591;1371;806392;1584543656;319591;-0;
1584543656;420141;1371;906949;1584543656;420141;-0.02398692;
1584543656;520713;1372;7513;1584543656;520713;-0.1319458;
1584543656;621414;1372;108233;1584543656;621414;-0;
1584543656;722300;1372;209231;1584543656;722300;-0;
1584543656;823089;1372;309924;1584543656;823089;-0;
1584543656;923699;1372;410503;1584543656;923699;-0;
1584543657;24294;1372;511099;1584543657;24294;-0;
1584543657;124901;1372;611721;1584543657;124901;-0;
1584543657;226099;1372;712950;1584543657;226099;-0;
1584543657;325700;1372;812493;1584543657;325700;-0;
1584543657;426228;1372;913017;1584543657;426228;-0;
1584543657;526875;1373;13741;1584543657;526875;-0;
1584543657;627546;1373;114343;1584543657;627546;-0;
1584543657;728060;1373;214847;1584543657;728060;0.09597431;
1584543657;828578;1373;315364;1584543657;828578;0.09597431;
1584543657;929367;1373;416159;1584543657;929367;0.09297372;
1584543658;30031;1373;516814;1584543658;30031;0.09297372;
1584543658;130663;1373;617448;1584543658;130663;0.09297372;
1584543658;231438;1373;718225;1584543658;231438;0.09297372;
1584543658;332385;1373;819253;1584543658;332385;0.09297372;
1584543658;433127;1373;919954;1584543658;433127;0.197932;
1584543658;533865;1374;20711;1584543658;533865;0.1769457;
1584543658;634666;1374;121467;1584543658;634666;0.1379559;
1584543658;735720;1374;222675;1584543658;735720;0.1319547;
1584543658;836292;1374;323136;1584543658;836292;0.1319547;
1584543658;936258;1374;423157;1584543658;936258;0.009001753;
1584543659;37109;1374;523939;1584543659;37109;-0;
1584543659;138024;1374;624930;1584543659;138024;-0;
1584543659;238992;1374;725840;1584543659;238992;-0;
1584543659;339635;1374;826459;1584543659;339635;-0;
1584543659;440447;1374;927261;1584543659;440447;0.2549165;
1584543659;541237;1375;28093;1584543659;541237;0.1859386;
1584543659;642078;1375;128904;1584543659;642078;0.09297372;
1584543659;742827;1375;229689;1584543659;742827;0.290888;
1584543659;843726;1375;330635;1584543659;843726;0.290888;
1584543659;944718;1375;431597;1584543659;944718;-0;
1584543660;45457;1375;532267;1584543660;45457;-0;
1584543660;146035;1375;632829;1584543660;146035;-0;
1584543660;246749;1375;733569;1584543660;246749;-0;
1584543660;347434;1375;834248;1584543660;347434;0.09896602;
1584543660;448163;1375;934975;1584543660;448163;0.290888;
1584543660;548938;1376;35748;1584543660;548938;0.2219278;
1584543660;649690;1376;136500;1584543660;649690;-0;
1584543660;750379;1376;237200;1584543660;750379;-0;
1584543660;851173;1376;338018;1584543660;851173;-0;
1584543660;951952;1376;438782;1584543660;951952;-0.05097442;
1584543661;52704;1376;539537;1584543661;52704;-0.2549076;
1584543661;153502;1376;640333;1584543661;153502;-0;
1584543661;254293;1376;741122;1584543661;254293;-0;
1584543661;355172;1376;842006;1584543661;355172;-0.01499404;
1584543661;456242;1376;943151;1584543661;456242;-0.04498214;
1584543661;556246;1377;43081;1584543661;556246;-0.1319458;
1584543661;657005;1377;143834;1584543661;657005;-0.1409476;
1584543661;757792;1377;244620;1584543661;757792;-0.09296485;
1584543661;858535;1377;345365;1584543661;858535;-0.03598038;
1584543661;959265;1377;446093;1584543661;959265;-0.03598038;
1584543662;59972;1377;546798;1584543662;59972;-0.01798575;
1584543662;160786;1377;647610;1584543662;160786;-0.01499404;
1584543662;262210;1377;749107;1584543662;262210;-0.08096252;
1584543662;362115;1377;848931;1584543662;362115;-0.0839631;
1584543662;463142;1377;949978;1584543662;463142;-0.08096252;
1584543662;564486;1378;51276;1584543662;564486;-0.08096252;
1584543662;665056;1378;152510;1584543662;665056;-0.02098634;
1584543662;765398;1378;252214;1584543662;765398;-0;
1584543662;866078;1378;352896;1584543662;866078;-0;
1584543662;966734;1378;453552;1584543662;966734;-0;
1584543663;67827;1378;554782;1584543663;67827;-0;
1584543663;167850;1378;654683;1584543663;167850;-0;
1584543663;268547;1378;755370;1584543663;268547;-0;
1584543663;369246;1378;856083;1584543663;369246;0.1409564;
1584543663;469957;1378;956784;1584543663;469957;0.2039332;
1584543663;570723;1379;57564;1584543663;570723;0.2009326;
1584543663;671639;1379;158481;1584543663;671639;0.1619428;
1584543663;772516;1379;259354;1584543663;772516;0.06597735;
1584543663;873722;1379;360609;1584543663;873722;-0;
1584543663;974512;1379;461327;1584543663;974512;-0;
1584543664;75192;1379;562016;1584543664;75192;-0;
1584543664;175928;1379;662757;1584543664;175928;-0;
1584543664;276679;1379;763504;1584543664;276679;-0;
1584543664;377317;1379;864141;1584543664;377317;0.09896602;
1584543664;477939;1379;964751;1584543664;477939;0.143957;
1584543664;578496;1380;65343;1584543664;578496;0.143957;
1584543664;679218;1380;166059;1584543664;679218;0.06897793;
1584543664;779904;1380;266727;1584543664;779904;0.02999697;
1584543664;880761;1380;367585;1584543664;880761;0.01200234;
1584543664;981519;1380;468363;1584543664;981519;0.05698447;
1584543665;82192;1380;569025;1584543665;82192;0.1259624;
1584543665;182919;1380;669752;1584543665;182919;0.1379559;
1584543665;283759;1380;770565;1584543665;283759;0.1379559;
1584543665;384756;1380;871653;1584543665;384756;0.07797969;
1584543665;485600;1380;972427;1584543665;485600;-0;
1584543665;586351;1381;73157;1584543665;586351;-0;
1584543665;687036;1381;173838;1584543665;687036;0.04199043;
1584543665;787799;1381;274656;1584543665;787799;0.08697256;
1584543665;888532;1381;375378;1584543665;888532;0.05998505;
1584543665;989412;1381;476259;1584543665;989412;0.1019666;
1584543666;90298;1381;577109;1584543666;90298;0.1319547;
1584543666;191480;1381;678413;1584543666;191480;0.1259624;
1584543666;291850;1381;778722;1584543666;291850;0.0479916;
1584543666;392562;1381;879358;1584543666;392562;0.01799463;
1584543666;493195;1381;980011;1584543666;493195;0.1349553;
1584543666;593786;1382;80647;1584543666;593786;0.07197852;
1584543666;694502;1382;181320;1584543666;694502;-0;
1584543666;795271;1382;282066;1584543666;795271;-0;
1584543666;895844;1382;382656;1584543666;895844;0.1319547;
1584543666;996480;1382;483279;1584543666;996480;0.1619428;
1584543667;97434;1382;584302;1584543667;97434;0.167944;
1584543667;198612;1382;685541;1584543667;198612;0.1739451;
1584543667;298458;1382;785263;1584543667;298458;0.1709445;
1584543667;399023;1382;885806;1584543667;399023;0.1589511;
1584543667;499754;1382;986593;1584543667;499754;0.009001753;
1584543667;600352;1383;87159;1584543667;600352;-0.04198155;
1584543667;700944;1383;187813;1584543667;700944;-0.1589422;
1584543667;801605;1383;288407;1584543667;801605;-0;
1584543667;902578;1383;389369;1584543667;902578;-0;
1584543668;3282;1383;490340;1584543668;3282;-0;
1584543668;104115;1383;590925;1584543668;104115;-0;
1584543668;204630;1383;691422;1584543668;204630;-0;
1584543668;305060;1383;791857;1584543668;305060;-0;
1584543668;405539;1383;892341;1584543668;405539;0.08097139;
1584543668;506065;1383;992879;1584543668;506065;0.0749791;
1584543668;606567;1384;93364;1584543668;606567;-0;
1584543668;707012;1384;193804;1584543668;707012;-0;
1584543668;807730;1384;294638;1584543668;807730;-0;
1584543668;908469;1384;395281;1584543668;908469;-0;
1584543669;8925;1384;495714;1584543669;8925;-0;
1584543669;109357;1384;596145;1584543669;109357;-0;
1584543669;209796;1384;696593;1584543669;209796;-0;
1584543669;310234;1384;797034;1584543669;310234;-0;
1584543669;410749;1384;897548;1584543669;410749;-0;
1584543669;511285;1384;998084;1584543669;511285;-0;
1584543669;611732;1385;98618;1584543669;611732;-0;
1584543669;712279;1385;199078;1584543669;712279;-0;
1584543669;812741;1385;299527;1584543669;812741;-0;
1584543669;913168;1385;399961;1584543669;913168;0.01500292;
1584543670;13609;1385;500416;1584543670;13609;0.1019666;
1584543670;114086;1385;600883;1584543670;114086;-0;
1584543670;214571;1385;701357;1584543670;214571;-0;
1584543670;314993;1385;801781;1584543670;314993;-0;
1584543670;415469;1385;902262;1584543670;415469;-0;
1584543670;515919;1386;2713;1584543670;515919;-0;
1584543670;616458;1386;103254;1584543670;616458;-0;
1584543670;716941;1386;203739;1584543670;716941;-0;
1584543670;817404;1386;304194;1584543670;817404;-0;
1584543670;917857;1386;404642;1584543670;917857;-0;
1584543671;18713;1386;505589;1584543671;18713;-0;
1584543671;119591;1386;606416;1584543671;119591;-0;
1584543671;220086;1386;706879;1584543671;220086;-0;
1584543671;320506;1386;807292;1584543671;320506;-0;
1584543671;420931;1386;907851;1584543671;420931;0.07197852;
1584543671;521540;1387;8327;1584543671;521540;0.0749791;
1584543671;622014;1387;108810;1584543671;622014;0.0749791;
1584543671;722470;1387;209268;1584543671;722470;0.07197852;
1584543671;823284;1387;310157;1584543671;823284;0.1229618;
1584543671;924041;1387;410898;1584543671;924041;0.1349553;
1584543672;24878;1387;511709;1584543672;24878;0.1349553;
1584543672;125404;1387;612200;1584543672;125404;0.1349553;
1584543672;225987;1387;712795;1584543672;225987;0.1349553;
1584543672;326505;1387;813292;1584543672;326505;0.1889392;
1584543672;427004;1387;913798;1584543672;427004;0.2219278;
1584543672;527632;1388;14424;1584543672;527632;0.09597431;
1584543672;628833;1388;115710;1584543672;628833;-0;
1584543672;729549;1388;216363;1584543672;729549;-0;
1584543672;830130;1388;316968;1584543672;830130;0.1349553;
1584543672;930734;1388;417531;1584543672;930734;0.1889392;
1584543673;31428;1388;518229;1584543673;31428;0.1409564;
1584543673;131980;1388;618784;1584543673;131980;-0;
1584543673;232785;1388;719620;1584543673;232785;-0;
1584543673;333452;1388;820291;1584543673;333452;-0;
1584543673;434361;1388;921267;1584543673;434361;-0;
1584543673;535197;1389;21987;1584543673;535197;0.07197852;
1584543673;636011;1389;122892;1584543673;636011;0.2159267;
1584543673;736646;1389;223441;1584543673;736646;0.08697256;
1584543673;837281;1389;324094;1584543673;837281;-0;
1584543673;937955;1389;424766;1584543673;937955;-0;
1584543674;38548;1389;525355;1584543674;38548;-0;
1584543674;139190;1389;625994;1584543674;139190;-0;
1584543674;239753;1389;726564;1584543674;239753;-0;
1584543674;340398;1389;827215;1584543674;340398;-0;
1584543674;441185;1389;928046;1584543674;441185;-0;
1584543674;541934;1390;28751;1584543674;541934;-0;
1584543674;642546;1390;129361;1584543674;642546;-0;
1584543674;743222;1390;230060;1584543674;743222;0.01200234;
1584543674;843934;1390;330761;1584543674;843934;0.1079678;
1584543674;944609;1390;431442;1584543674;944609;-0;
1584543675;45313;1390;532139;1584543675;45313;-0;
1584543675;145997;1390;632824;1584543675;145997;-0;
1584543675;246709;1390;733538;1584543675;246709;-0;
1584543675;347410;1390;834245;1584543675;347410;-0;
1584543675;448228;1390;935066;1584543675;448228;0.003000584;
1584543675;548898;1391;35734;1584543675;548898;0.1799374;
1584543675;649602;1391;136468;1584543675;649602;-0;
1584543675;750337;1391;237206;1584543675;750337;-0;
1584543675;851194;1391;338034;1584543675;851194;-0;
1584543675;951862;1391;438685;1584543675;951862;-0;
1584543676;52405;1391;539219;1584543676;52405;-0;
1584543676;152957;1391;639778;1584543676;152957;-0;
1584543676;253584;1391;740401;1584543676;253584;-0.02398692;
1584543676;354224;1391;841060;1584543676;354224;-0.236913;
1584543676;454919;1391;941762;1584543676;454919;-0;
1584543676;555615;1392;42450;1584543676;555615;-0;
1584543676;656204;1392;143014;1584543676;656204;-0;
1584543676;757011;1392;243847;1584543676;757011;-0.2639005;
1584543676;857819;1392;344669;1584543676;857819;-0;
1584543676;958593;1392;445423;1584543676;958593;-0;
1584543677;59325;1392;546157;1584543677;59325;-0;
1584543677;160060;1392;646893;1584543677;160060;-0;
1584543677;260754;1392;747589;1584543677;260754;-0;
1584543677;361429;1392;848232;1584543677;361429;0.1769457;
1584543677;462002;1392;948820;1584543677;462002;0.1379559;
1584543677;562636;1393;49450;1584543677;562636;0.08097139;
1584543677;663279;1393;150109;1584543677;663279;0.281904;
1584543677;763948;1393;250780;1584543677;763948;-0;
1584543677;864585;1393;351409;1584543677;864585;-0;
1584543677;965249;1393;452071;1584543677;965249;-0;
1584543678;65933;1393;552767;1584543678;65933;-0;
1584543678;166626;1393;653453;1584543678;166626;-0;
1584543678;267196;1393;753990;1584543678;267196;0.02999697;
1584543678;367773;1393;854588;1584543678;367773;0.1889392;
1584543678;468644;1393;955555;1584543678;468644;0.1889392;
1584543678;569708;1394;56570;1584543678;569708;0.1889392;
1584543678;670443;1394;157257;1584543678;670443;0.1889392;
1584543678;771147;1394;258002;1584543678;771147;0.1559505;
1584543678;871859;1394;358698;1584543678;871859;0.08397198;
1584543678;972532;1394;459369;1584543678;972532;0.07797969;
1584543679;73201;1394;560046;1584543679;73201;0.07797969;
1584543679;173890;1394;660720;1584543679;173890;0.07797969;
1584543679;274493;1394;761297;1584543679;274493;0.07797969;
1584543679;375115;1394;861935;1584543679;375115;0.1139601;
1584543679;475736;1394;962551;1584543679;475736;0.1169607;
1584543679;576351;1395;63172;1584543679;576351;0.1139601;
1584543679;677011;1395;163836;1584543679;677011;0.08697256;
1584543679;777642;1395;264456;1584543679;777642;0.08697256;
1584543679;878336;1395;365175;1584543679;878336;0.0749791;
1584543679;978986;1395;465788;1584543679;978986;0.0749791;
1584543680;79526;1395;566317;1584543680;79526;0.06597735;
1584543680;180056;1395;666856;1584543680;180056;0.02099521;
1584543680;280545;1395;767334;1584543680;280545;-0;
1584543680;381138;1395;867946;1584543680;381138;-0;
1584543680;481646;1395;968438;1584543680;481646;-0;
1584543680;582204;1396;69024;1584543680;582204;-0;
1584543680;682835;1396;169637;1584543680;682835;-0;
1584543680;783375;1396;270178;1584543680;783375;-0;
1584543680;883943;1396;370758;1584543680;883943;0.02699638;
1584543680;984474;1396;471271;1584543680;984474;0.02699638;
1584543681;85094;1396;571924;1584543681;85094;-0;
1584543681;185803;1396;672651;1584543681;185803;0.02099521;
1584543681;286413;1396;773207;1584543681;286413;0.006001169;
1584543681;387091;1396;873913;1584543681;387091;-0;
1584543681;487664;1396;974483;1584543681;487664;-0;
1584543681;588222;1397;75021;1584543681;588222;-0;
1584543681;688858;1397;175698;1584543681;688858;-0;
1584543681;789460;1397;276274;1584543681;789460;-0;
1584543681;890015;1397;376837;1584543681;890015;-0;
1584543681;990538;1397;477331;1584543681;990538;-0;
1584543682;91060;1397;577870;1584543682;91060;-0;
1584543682;191558;1397;678358;1584543682;191558;-0;
1584543682;291991;1397;778785;1584543682;291991;-0;
1584543682;392418;1397;879210;1584543682;392418;-0;
1584543682;492854;1397;979643;1584543682;492854;-0;
1584543682;593268;1398;80063;1584543682;593268;-0;
1584543682;693719;1398;180517;1584543682;693719;-0;
1584543682;794142;1398;280937;1584543682;794142;-0;
1584543682;894559;1398;381352;1584543682;894559;-0;
1584543682;994987;1398;481781;1584543682;994987;-0;
1584543683;95420;1398;582243;1584543683;95420;-0;
1584543683;195897;1398;682707;1584543683;195897;-0;
1584543683;296354;1398;783154;1584543683;296354;-0;
1584543683;396805;1398;883602;1584543683;396805;-0;
1584543683;497238;1398;984043;1584543683;497238;-0;
1584543683;597914;1399;84797;1584543683;597914;-0;
1584543683;698822;1399;185711;1584543683;698822;-0;
1584543683;799567;1399;286372;1584543683;799567;-0;
1584543683;900013;1399;386813;1584543683;900013;-0;
