sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering;
1584543095;488687;810;975503;1584543095;488687;-0;
1584543095;589272;811;76093;1584543095;589272;-0;
1584543095;689957;811;176782;1584543095;689957;-0.2878963;
1584543095;790630;811;277454;1584543095;790630;-0;
1584543095;891334;811;378141;1584543095;891334;-0;
1584543095;991853;811;478663;1584543095;991853;-0;
1584543096;92352;811;579153;1584543096;92352;-0;
1584543096;192807;811;679593;1584543096;192807;-0;
1584543096;293256;811;780051;1584543096;293256;-0;
1584543096;393710;811;880508;1584543096;393710;-0;
1584543096;494274;811;981070;1584543096;494274;-0.05097442;
1584543096;594799;812;81604;1584543096;594799;-0;
1584543096;695412;812;182215;1584543096;695412;-0;
1584543096;796025;812;282848;1584543096;796025;-0;
1584543096;896727;812;383547;1584543096;896727;0.06897793;
1584543096;997316;812;484132;1584543096;997316;0.2789034;
1584543097;97838;812;584638;1584543097;97838;0.2339213;
1584543097;198482;812;685307;1584543097;198482;0.2039332;
1584543097;299101;812;785909;1584543097;299101;0.07797969;
1584543097;399615;812;886411;1584543097;399615;0.05398389;
1584543097;500058;812;986852;1584543097;500058;0.08697256;
1584543097;600519;813;87331;1584543097;600519;0.1649434;
1584543097;701128;813;187945;1584543097;701128;0.1649434;
1584543097;801669;813;288472;1584543097;801669;0.128963;
1584543097;902273;813;389094;1584543097;902273;0.0479916;
1584543098;3112;813;490026;1584543098;3112;-0;
1584543098;103834;813;590640;1584543098;103834;-0;
1584543098;204359;813;691159;1584543098;204359;-0;
1584543098;304934;813;791747;1584543098;304934;0.197932;
1584543098;405602;813;892425;1584543098;405602;0.2039332;
1584543098;506141;813;992935;1584543098;506141;0.07197852;
1584543098;606873;814;93696;1584543098;606873;0.0749791;
1584543098;707574;814;194394;1584543098;707574;0.2099344;
1584543098;808378;814;295256;1584543098;808378;0.0749791;
1584543098;909059;814;395860;1584543098;909059;0.05998505;
1584543099;9581;814;496379;1584543099;9581;0.06298564;
1584543099;110135;814;596934;1584543099;110135;0.05998505;
1584543099;210643;814;697450;1584543099;210643;0.05998505;
1584543099;311250;814;798057;1584543099;311250;0.05998505;
1584543099;411797;814;898606;1584543099;411797;0.09297372;
1584543099;512264;814;999060;1584543099;512264;0.09297372;
1584543099;613024;815;99934;1584543099;613024;0.09297372;
1584543099;713852;815;200661;1584543099;713852;0.09597431;
1584543099;814521;815;301347;1584543099;814521;0.1139601;
1584543099;915072;815;401873;1584543099;915072;0.1709445;
1584543100;15551;815;502341;1584543100;15551;0.1709445;
1584543100;116010;815;602805;1584543100;116010;0.1709445;
1584543100;216564;815;703368;1584543100;216564;0.1709445;
1584543100;317073;815;803865;1584543100;317073;0.1379559;
1584543100;417540;815;904344;1584543100;417540;0.07197852;
1584543100;518084;816;4916;1584543100;518084;0.06298564;
1584543100;618644;816;105464;1584543100;618644;0.05998505;
1584543100;719211;816;206046;1584543100;719211;-0;
1584543100;819769;816;306599;1584543100;819769;-0;
1584543100;920317;816;407133;1584543100;920317;-0;
1584543101;20884;816;507808;1584543101;20884;-0;
1584543101;121535;816;608349;1584543101;121535;-0;
1584543101;222141;816;708945;1584543101;222141;-0;
1584543101;322608;816;809414;1584543101;322608;0.08097139;
1584543101;423073;816;909867;1584543101;423073;0.05998505;
1584543101;523531;817;10333;1584543101;523531;0.01799463;
1584543101;623982;817;110779;1584543101;623982;0.01799463;
1584543101;724438;817;211227;1584543101;724438;-0;
1584543101;825150;817;312047;1584543101;825150;-0;
1584543101;925982;817;412839;1584543101;925982;-0.0779708;
1584543102;26567;817;513361;1584543102;26567;-0;
1584543102;127005;817;613799;1584543102;127005;-0;
1584543102;227467;817;714262;1584543102;227467;-0;
1584543102;327922;817;814712;1584543102;327922;-0;
1584543102;428364;817;915153;1584543102;428364;-0;
1584543102;528835;818;15624;1584543102;528835;-0;
1584543102;629603;818;116491;1584543102;629603;-0;
1584543102;730213;818;216997;1584543102;730213;0.1859386;
1584543102;830650;818;317439;1584543102;830650;-0;
1584543102;931194;818;417996;1584543102;931194;-0;
1584543103;31667;818;518471;1584543103;31667;0.2009326;
1584543103;132153;818;618964;1584543103;132153;0.2009326;
1584543103;232670;818;719465;1584543103;232670;-0;
1584543103;333142;818;819934;1584543103;333142;-0;
1584543103;433638;818;920462;1584543103;433638;-0;
1584543103;534167;819;20964;1584543103;534167;-0;
1584543103;634886;819;121706;1584543103;634886;-0;
1584543103;735826;819;222665;1584543103;735826;-0;
1584543103;836936;819;323736;1584543103;836936;0.2429142;
1584543103;937435;819;424230;1584543103;937435;0.2489153;
1584543104;38001;819;524798;1584543104;38001;0.1859386;
1584543104;138610;819;625397;1584543104;138610;0.1799374;
1584543104;239142;819;725930;1584543104;239142;0.290888;
1584543104;339681;819;826467;1584543104;339681;0.01500292;
1584543104;440296;819;927086;1584543104;440296;-0;
1584543104;540861;820;27651;1584543104;540861;-0;
1584543104;641484;820;128275;1584543104;641484;-0;
1584543104;741999;820;228791;1584543104;741999;-0;
1584543104;842614;820;329458;1584543104;842614;-0;
1584543104;943669;820;430503;1584543104;943669;0.182938;
1584543105;44315;820;531113;1584543105;44315;0.1499493;
1584543105;144965;820;631817;1584543105;144965;-0;
1584543105;245997;820;732865;1584543105;245997;-0;
1584543105;346600;820;833390;1584543105;346600;-0;
1584543105;447103;820;933911;1584543105;447103;-0;
1584543105;547585;821;34449;1584543105;547585;-0;
1584543105;648196;821;134990;1584543105;648196;-0;
1584543105;748755;821;235549;1584543105;748755;-0.2699017;
1584543105;849381;821;336180;1584543105;849381;-0;
1584543105;949857;821;436649;1584543105;949857;-0;
1584543106;50343;821;537137;1584543106;50343;-0.2639005;
1584543106;150824;821;637608;1584543106;150824;-0;
1584543106;251386;821;738180;1584543106;251386;-0;
1584543106;351869;821;838654;1584543106;351869;-0.137947;
1584543106;452331;821;939115;1584543106;452331;-0;
1584543106;552859;822;39659;1584543106;552859;-0;
1584543106;653373;822;140171;1584543106;653373;-0;
1584543106;753892;822;240699;1584543106;753892;-0.2549076;
1584543106;854399;822;341192;1584543106;854399;-0;
1584543106;954960;822;441771;1584543106;954960;-0;
1584543107;55583;822;542389;1584543107;55583;-0;
1584543107;156121;822;642925;1584543107;156121;-0;
1584543107;256925;822;743751;1584543107;256925;0.06597735;
1584543107;357515;822;844333;1584543107;357515;-0;
1584543107;458050;822;944845;1584543107;458050;-0;
1584543107;558579;823;45385;1584543107;558579;0.009001753;
1584543107;659313;823;146188;1584543107;659313;0.2699105;
1584543107;760106;823;246928;1584543107;760106;-0;
1584543107;860669;823;347472;1584543107;860669;0.0749791;
1584543107;961316;823;448133;1584543107;961316;0.06897793;
1584543108;61944;823;548763;1584543108;61944;-0;
1584543108;162532;823;649344;1584543108;162532;0.290888;
1584543108;263052;823;749868;1584543108;263052;0.290888;
1584543108;363599;823;850398;1584543108;363599;0.26691;
1584543108;464170;823;950988;1584543108;464170;0.1229618;
1584543108;564738;824;51560;1584543108;564738;-0;
1584543108;665448;824;152273;1584543108;665448;-0;
1584543108;766074;824;252888;1584543108;766074;-0;
1584543108;866737;824;353567;1584543108;866737;-0;
1584543108;967419;824;454239;1584543108;967419;0.1949314;
1584543109;68073;824;554886;1584543109;68073;0.182938;
1584543109;169096;824;656004;1584543109;169096;0.09597431;
1584543109;269978;824;756772;1584543109;269978;0.07797969;
1584543109;370533;824;857335;1584543109;370533;-0;
1584543109;471255;824;958091;1584543109;471255;-0;
1584543109;571872;825;58685;1584543109;571872;-0;
1584543109;672473;825;159285;1584543109;672473;-0;
1584543109;773119;825;259938;1584543109;773119;-0;
1584543109;873777;825;360620;1584543109;873777;-0;
1584543109;974491;825;461332;1584543109;974491;0.143957;
1584543110;75189;825;562026;1584543110;75189;0.290888;
1584543110;175869;825;662694;1584543110;175869;0.2309207;
1584543110;276504;825;763334;1584543110;276504;-0;
1584543110;377150;825;863988;1584543110;377150;-0;
1584543110;477761;825;964577;1584543110;477761;-0;
1584543110;578368;826;65185;1584543110;578368;-0;
1584543110;678992;826;165816;1584543110;678992;0.2189272;
1584543110;779695;826;266516;1584543110;779695;0.290888;
1584543110;880353;826;367177;1584543110;880353;-0;
1584543110;981081;826;467937;1584543110;981081;-0;
1584543111;81913;826;568768;1584543111;81913;-0;
1584543111;182574;826;669393;1584543111;182574;-0.03598038;
1584543111;283206;826;770043;1584543111;283206;-0.1139512;
1584543111;383861;826;870699;1584543111;383861;-0;
1584543111;484516;826;971335;1584543111;484516;-0.05997618;
1584543111;585136;827;71981;1584543111;585136;-0;
1584543111;685727;827;172521;1584543111;685727;-0;
1584543111;786311;827;273148;1584543111;786311;-0;
1584543111;886986;827;373809;1584543111;886986;-0;
1584543111;987630;827;474469;1584543111;987630;-0;
1584543112;88272;827;575068;1584543112;88272;-0;
1584543112;188879;827;675723;1584543112;188879;-0;
1584543112;289572;827;776414;1584543112;289572;-0;
1584543112;390253;827;877077;1584543112;390253;-0;
1584543112;490913;827;977850;1584543112;490913;-0;
1584543112;591672;828;78473;1584543112;591672;-0;
1584543112;692274;828;179085;1584543112;692274;0.09896602;
1584543112;792884;828;279708;1584543112;792884;0.1229618;
1584543112;893789;828;380731;1584543112;893789;0.1259624;
1584543112;994589;828;481394;1584543112;994589;0.1109684;
1584543113;95204;828;582026;1584543113;95204;0.006001169;
1584543113;195805;828;682622;1584543113;195805;-0;
1584543113;296416;828;783237;1584543113;296416;0.2009326;
1584543113;397053;828;883867;1584543113;397053;0.290888;
1584543113;497601;828;984403;1584543113;497601;-0;
1584543113;598180;829;85004;1584543113;598180;-0;
1584543113;699125;829;186042;1584543113;699125;0.290888;
1584543113;799852;829;286656;1584543113;799852;0.1859386;
1584543113;900439;829;387254;1584543113;900439;-0;
1584543114;922;829;487930;1584543114;922;0.1859386;
1584543114;101749;829;588555;1584543114;101749;0.290888;
1584543114;202313;829;689105;1584543114;202313;0.290888;
1584543114;302881;829;789732;1584543114;302881;0.290888;
1584543114;403575;829;890411;1584543114;403575;-0;
1584543114;504457;829;991377;1584543114;504457;-0.005992291;
1584543114;605385;830;92190;1584543114;605385;-0.1649345;
1584543114;706013;830;192822;1584543114;706013;-0.2489065;
1584543114;806558;830;293362;1584543114;806558;-0;
1584543114;907022;830;393837;1584543114;907022;-0;
1584543115;7605;830;494432;1584543115;7605;0.1799374;
1584543115;108204;830;594999;1584543115;108204;0.2519159;
1584543115;208659;830;695451;1584543115;208659;-0;
1584543115;309138;830;795937;1584543115;309138;-0;
1584543115;409622;830;896421;1584543115;409622;-0;
1584543115;510197;830;997019;1584543115;510197;-0;
1584543115;610690;831;97503;1584543115;610690;-0.0269875;
1584543115;711221;831;198024;1584543115;711221;-0;
1584543115;811672;831;298472;1584543115;811672;-0;
1584543115;912163;831;398950;1584543115;912163;-0;
1584543116;12960;831;499850;1584543116;12960;-0.09296485;
1584543116;113612;831;600402;1584543116;113612;-0;
1584543116;214133;831;700924;1584543116;214133;-0;
1584543116;314597;831;801385;1584543116;314597;-0;
1584543116;415033;831;901829;1584543116;415033;-0;
1584543116;515494;832;2289;1584543116;515494;-0;
1584543116;615986;832;102771;1584543116;615986;-0;
1584543116;716579;832;203391;1584543116;716579;-0;
1584543116;817209;832;303991;1584543116;817209;-0;
1584543116;917631;832;404417;1584543116;917631;-0;
1584543117;18052;832;504837;1584543117;18052;-0;
1584543117;118455;832;605240;1584543117;118455;-0;
1584543117;218859;832;705642;1584543117;218859;-0;
1584543117;319276;832;806066;1584543117;319276;-0;
1584543117;419711;832;906755;1584543117;419711;-0;
1584543117;520421;833;7600;1584543117;520421;-0;
1584543117;620660;833;107456;1584543117;620660;-0;
1584543117;721169;833;207970;1584543117;721169;-0;
1584543117;821615;833;308409;1584543117;821615;-0;
1584543117;922063;833;408853;1584543117;922063;-0;
1584543118;22524;833;509336;1584543118;22524;-0;
1584543118;123029;833;609835;1584543118;123029;-0;
1584543118;223524;833;710326;1584543118;223524;-0;
1584543118;323983;833;810784;1584543118;323983;-0;
1584543118;424451;833;911247;1584543118;424451;0.05998505;
1584543118;524942;834;11739;1584543118;524942;0.1769457;
1584543118;625405;834;112210;1584543118;625405;-0;
1584543118;725892;834;212706;1584543118;725892;-0;
1584543118;826406;834;313212;1584543118;826406;-0;
1584543118;927181;834;414095;1584543118;927181;0.05698447;
1584543119;27946;834;514781;1584543119;27946;0.06597735;
1584543119;128473;834;615279;1584543119;128473;0.06597735;
1584543119;228940;834;715741;1584543119;228940;0.08397198;
1584543119;329401;834;816204;1584543119;329401;0.08697256;
1584543119;429868;834;916664;1584543119;429868;0.08697256;
1584543119;530359;835;17167;1584543119;530359;0.08997314;
1584543119;630830;835;117622;1584543119;630830;0.08997314;
1584543119;731397;835;218200;1584543119;731397;0.08697256;
1584543119;832315;835;319171;1584543119;832315;0.1049672;
1584543119;932956;835;419747;1584543119;932956;0.1349553;
1584543120;33454;835;520238;1584543120;33454;0.1349553;
1584543120;134030;835;620818;1584543120;134030;0.1259624;
1584543120;234618;835;721411;1584543120;234618;0.1259624;
1584543120;335200;835;821992;1584543120;335200;0.1259624;
1584543120;435728;835;922511;1584543120;435728;0.1259624;
1584543120;536228;836;23014;1584543120;536228;0.1259624;
1584543120;636703;836;123495;1584543120;636703;0.1259624;
1584543120;737222;836;224005;1584543120;737222;0.08697256;
1584543120;837708;836;324500;1584543120;837708;-0;
1584543120;938278;836;425061;1584543120;938278;-0;
1584543121;38741;836;525528;1584543121;38741;-0;
1584543121;139271;836;626072;1584543121;139271;-0;
1584543121;239780;836;726565;1584543121;239780;-0;
1584543121;340417;836;827264;1584543121;340417;-0;
1584543121;441341;836;928212;1584543121;441341;-0;
1584543121;541925;837;28713;1584543121;541925;-0;
1584543121;642466;837;129276;1584543121;642466;0.1889392;
1584543121;743084;837;229879;1584543121;743084;-0;
1584543121;843762;837;330635;1584543121;843762;-0;
1584543121;944611;837;431502;1584543121;944611;-0;
1584543122;45323;837;532127;1584543122;45323;-0;
1584543122;145860;837;632645;1584543122;145860;-0;
1584543122;246322;837;733128;1584543122;246322;-0;
1584543122;346853;837;833650;1584543122;346853;0.290888;
1584543122;447369;837;934150;1584543122;447369;0.290888;
1584543122;547823;838;34609;1584543122;547823;-0;
1584543122;648313;838;135103;1584543122;648313;-0;
1584543122;748799;838;235587;1584543122;748799;0.290888;
1584543122;849345;838;336143;1584543122;849345;-0;
1584543122;949918;838;436720;1584543122;949918;-0;
1584543123;50434;838;537221;1584543123;50434;0.2399225;
1584543123;150951;838;637892;1584543123;150951;0.290888;
1584543123;251735;838;738557;1584543123;251735;0.290888;
1584543123;352310;838;839115;1584543123;352310;0.290888;
1584543123;453390;838;940286;1584543123;453390;0.0239958;
1584543123;554102;839;40892;1584543123;554102;-0;
1584543123;654724;839;141544;1584543123;654724;-0;
1584543123;755423;839;242261;1584543123;755423;-0;
1584543123;856008;839;342821;1584543123;856008;-0;
1584543123;956518;839;443315;1584543123;956518;-0;
1584543124;57158;839;543974;1584543124;57158;-0;
1584543124;157852;839;644688;1584543124;157852;-0;
1584543124;258846;839;745752;1584543124;258846;-0;
1584543124;359626;839;846435;1584543124;359626;-0;
1584543124;460226;839;947041;1584543124;460226;-0;
1584543124;560833;840;47662;1584543124;560833;-0;
1584543124;661639;840;148481;1584543124;661639;-0;
1584543124;762403;840;249235;1584543124;762403;-0;
1584543124;863182;840;350042;1584543124;863182;-0;
1584543124;963832;840;450646;1584543124;963832;-0;
1584543125;64562;840;551435;1584543125;64562;-0;
1584543125;165302;840;652131;1584543125;165302;-0;
1584543125;266022;840;752871;1584543125;266022;-0;
